Provider,accuracy,configAccuracy,deviceid,latitude,local_time,longitude,senseStartTimeMillis,sensorType,speed,userid
GPS,8000,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8064001749,19:33:15:321 10 10 2015 -0400 EDT,-72.2575583241,1444519996000,Location,-1,000000
GPS,8000,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8064059597,19:33:15:371 10 10 2015 -0400 EDT,-72.2582425384,1444519996000,Location,-1,000000
GPS,8000,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8064111221,19:33:50:098 10 10 2015 -0400 EDT,-72.2588657744,1444520030000,Location,-1,000000
GPS,65,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8063986009,19:36:02:573 10 10 2015 -0400 EDT,-72.2515318077,1444520163000,Location,-1,000000
GPS,1445,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8063997731,19:37:07:555 10 10 2015 -0400 EDT,-72.2521913418,1444520228000,Location,-1,000000
GPS,8000,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8064064083,19:37:44:527 10 10 2015 -0400 EDT,-72.2559246983,1444520265000,Location,-1,000000
GPS,8000,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8064090760,19:37:44:564 10 10 2015 -0400 EDT,-72.2574256790,1444520265000,Location,-1,000000
GPS,8000,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8064104098,19:37:44:596 10 10 2015 -0400 EDT,-72.2581761495,1444520265000,Location,-1,000000
GPS,8000,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8064115019,19:38:20:757 10 10 2015 -0400 EDT,-72.2587906184,1444520301000,Location,-1,000000
GPS,65,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8063763734,19:41:03:106 10 10 2015 -0400 EDT,-72.2514825061,1444520463000,Location,-1,000000
GPS,8000,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8063784191,19:43:04:408 10 10 2015 -0400 EDT,-72.2552979311,1444520584000,Location,-1,000000
GPS,8000,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8063950798,19:43:04:430 10 10 2015 -0400 EDT,-72.2571122067,1444520585000,Location,-1,000000
GPS,8000,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8064034102,19:43:04:452 10 10 2015 -0400 EDT,-72.2580193448,1444520585000,Location,-1,000000
GPS,8000,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8064088786,19:43:39:685 10 10 2015 -0400 EDT,-72.2587300045,1444520620000,Location,-1,000000
GPS,65,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8063196027,19:46:05:153 10 10 2015 -0400 EDT,-72.2514976978,1444520765000,Location,-1,000000
Network,65,kCLLocationAccuracyBest,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8089164026,20:27:55:122 10 10 2015 -0400 EDT,-72.2688328909,1444523275000,Location,-1,000000
GPS,10,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8087917846,22:46:50:342 10 10 2015 -0400 EDT,-72.2689999827,1444531610000,Location,0.20000000298023,000000
GPS,10,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8087633280,22:46:55:382 10 10 2015 -0400 EDT,-72.2689992283,1444531616000,Location,0.68000000715256,000000
GPS,5482,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8151845765,22:51:55:498 10 10 2015 -0400 EDT,-72.2712865261,1444531916000,Location,-1,000000
GPS,65,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8089163807,22:52:01:995 10 10 2015 -0400 EDT,-72.2688336634,1444531922000,Location,-1,000000
GPS,5310,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8151484184,22:56:55:552 10 10 2015 -0400 EDT,-72.2712234540,1444532216000,Location,-1,000000
GPS,65,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8089166389,22:57:02:049 10 10 2015 -0400 EDT,-72.2688318920,1444532222000,Location,-1,000000
GPS,65,kCLLocationAccuracyNearestTenMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8089169928,22:57:36:764 10 10 2015 -0400 EDT,-72.2688320278,1444532268000,Location,-1,000000
GPS,10,kCLLocationAccuracyNearestTenMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8088329817,23:00:24:000 10 10 2015 -0400 EDT,-72.2690236197,1444532424000,Location,0,000000
GPS,10,kCLLocationAccuracyNearestTenMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8088329817,23:01:44:444 10 10 2015 -0400 EDT,-72.2690236197,1444532515000,Location,0,000000
GPS,10,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8088329817,23:18:10:000 10 10 2015 -0400 EDT,-72.2690236197,1444535170000,Location,0,000000
GPS,20,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8089164735,23:45:34:658 10 10 2015 -0400 EDT,-72.2688323970,1444535170000,Location,-1,000000
GPS,10,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8088329817,23:18:10:000 10 10 2015 -0400 EDT,-72.2690236197,1444535170000,Location,0,000000
GPS,881,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8088039454,23:45:59:147 10 10 2015 -0400 EDT,-72.2689025304,1444535171000,Location,-1,000000
GPS,165,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8089234857,23:45:59:341 10 10 2015 -0400 EDT,-72.2687481649,1444535171000,Location,-1,000000
GPS,65,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8089165856,23:46:06:261 10 10 2015 -0400 EDT,-72.2688311869,1444535171000,Location,-1,000000
GPS,5000,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8082136417,00:01:55:447 11 10 2015 -0400 EDT,-72.2660502984,1444536115000,Location,-1,000000
GPS,5000,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8077074904,00:01:55:488 11 10 2015 -0400 EDT,-72.2640492010,1444536116000,Location,-1,000000
GPS,5000,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8073435165,00:01:55:525 11 10 2015 -0400 EDT,-72.2626102096,1444536116000,Location,-1,000000
GPS,65,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8089163880,00:05:17:458 11 10 2015 -0400 EDT,-72.2688327196,1444536318000,Location,-1,000000
GPS,65,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8089161042,05:18:13:898 11 10 2015 -0400 EDT,-72.2688346627,1444557593000,Location,-1,000000
GPS,20,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8089164735,05:58:43:412 11 10 2015 -0400 EDT,-72.2688323970,1444557593000,Location,-1,000000
GPS,65,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8089161042,05:18:13:898 11 10 2015 -0400 EDT,-72.2688346627,1444557594000,Location,-1,000000
GPS,939,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8088811351,05:59:42:867 11 10 2015 -0400 EDT,-72.2687078532,1444557595000,Location,-1,000000
GPS,165,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8089272588,05:59:43:431 11 10 2015 -0400 EDT,-72.2687457787,1444557595000,Location,-1,000000
GPS,65,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8089165517,05:59:50:005 11 10 2015 -0400 EDT,-72.2688317153,1444557595000,Location,-1,000000
GPS,8322,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8072038161,06:04:12:996 11 10 2015 -0400 EDT,-72.2621467719,1444557853000,Location,-1,000000
GPS,65,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8089163350,06:04:50:475 11 10 2015 -0400 EDT,-72.2688332573,1444557891000,Location,-1,000000
GPS,9059,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8071942747,06:09:13:050 11 10 2015 -0400 EDT,-72.2620184876,1444558153000,Location,-1,000000
GPS,65,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8089165024,06:09:57:430 11 10 2015 -0400 EDT,-72.2688321021,1444558197000,Location,-1,000000
GPS,9197,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8071961791,06:14:13:104 11 10 2015 -0400 EDT,-72.2620299619,1444558453000,Location,-1,000000
GPS,65,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8089165646,06:15:04:383 11 10 2015 -0400 EDT,-72.2688316697,1444558504000,Location,-1,000000
GPS,65,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8089165646,06:15:13:383 11 10 2015 -0400 EDT,-72.2688316697,1444559103000,Location,-1,000000
GPS,20,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8089164735,06:16:44:422 11 10 2015 -0400 EDT,-72.2688323970,1444559104000,Location,-1,000000
GPS,65,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8089165646,06:15:13:383 11 10 2015 -0400 EDT,-72.2688316697,1444559105000,Location,-1,000000
GPS,8000,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8073637258,06:24:53:226 11 10 2015 -0400 EDT,-72.2626909402,1444559105000,Location,-1,000000
GPS,8000,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8068877166,06:24:53:250 11 10 2015 -0400 EDT,-72.2608085953,1444559105000,Location,-1,000000
GPS,165,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8089278126,06:24:53:426 11 10 2015 -0400 EDT,-72.2687435719,1444559105000,Location,-1,000000
GPS,8321,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8071910610,06:29:23:305 11 10 2015 -0400 EDT,-72.2619664903,1444559363000,Location,-1,000000
GPS,65,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8089164945,06:30:00:815 11 10 2015 -0400 EDT,-72.2688321393,1444559401000,Location,-1,000000
GPS,9060,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8071940531,06:34:23:360 11 10 2015 -0400 EDT,-72.2620201741,1444559663000,Location,-1,000000
GPS,65,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8089163969,06:35:07:798 11 10 2015 -0400 EDT,-72.2688328408,1444559708000,Location,-1,000000
GPS,9198,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8071966104,06:39:23:413 11 10 2015 -0400 EDT,-72.2620271390,1444559963000,Location,-1,000000
GPS,65,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8089164302,06:40:14:756 11 10 2015 -0400 EDT,-72.2688326106,1444560015000,Location,-1,000000
GPS,8000,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8072364620,06:45:20:197 11 10 2015 -0400 EDT,-72.2621868777,1444560330000,Location,-1,000000
GPS,20,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8089164735,06:43:44:424 11 10 2015 -0400 EDT,-72.2688323970,1444560332000,Location,-1,000000
GPS,8000,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8068236293,06:45:20:271 11 10 2015 -0400 EDT,-72.2605547633,1444560332000,Location,-1,000000
GPS,8000,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8066176723,06:45:20:292 11 10 2015 -0400 EDT,-72.2597405223,1444560332000,Location,-1,000000
GPS,165,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8089276978,06:45:20:444 11 10 2015 -0400 EDT,-72.2687431178,1444560332000,Location,-1,000000
GPS,8183,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8071481982,06:49:50:347 11 10 2015 -0400 EDT,-72.2617986075,1444560590000,Location,-1,000000
GPS,65,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8089164628,06:50:20:913 11 10 2015 -0400 EDT,-72.2688323545,1444560621000,Location,-1,000000
GPS,8921,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8071911112,06:54:50:401 11 10 2015 -0400 EDT,-72.2620097415,1444560890000,Location,-1,000000
GPS,65,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8089164044,06:55:27:878 11 10 2015 -0400 EDT,-72.2688327844,1444560928000,Location,-1,000000
GPS,9059,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8071941960,06:59:50:455 11 10 2015 -0400 EDT,-72.2620190091,1444561190000,Location,-1,000000
GPS,65,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8089164650,07:00:34:834 11 10 2015 -0400 EDT,-72.2688323635,1444561235000,Location,-1,000000
GPS,8000,kCLLocationAccuracyNearestTenMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8069765763,07:10:51:626 11 10 2015 -0400 EDT,-72.2611602605,1444561861000,Location,-1,000000
GPS,20,kCLLocationAccuracyNearestTenMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8089164362,07:10:44:422 11 10 2015 -0400 EDT,-72.2688326583,1444561862000,Location,-1,000000
GPS,8000,kCLLocationAccuracyNearestTenMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8066935977,07:10:51:753 11 10 2015 -0400 EDT,-72.2600411034,1444561862000,Location,-1,000000
GPS,165,kCLLocationAccuracyNearestTenMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8089276702,07:10:51:986 11 10 2015 -0400 EDT,-72.2687430087,1444561862000,Location,-1,000000
GPS,100,kCLLocationAccuracyNearestTenMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8090013741,07:11:07:000 11 10 2015 -0400 EDT,-72.2688485217,1444561867000,Location,0,000000
GPS,30,kCLLocationAccuracyNearestTenMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8088243483,07:12:04:000 11 10 2015 -0400 EDT,-72.2691265494,1444561924000,Location,0,000000
GPS,10,kCLLocationAccuracyNearestTenMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8088004599,07:21:28:071 11 10 2015 -0400 EDT,-72.2690751684,1444562499000,Location,0,000000
GPS,10,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8088207860,07:31:28:085 11 10 2015 -0400 EDT,-72.2690214404,1444563099000,Location,0,000000
GPS,8256,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8071454231,07:36:28:233 11 10 2015 -0400 EDT,-72.2620008636,1444563388000,Location,-1,000000
GPS,65,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8089164300,07:36:34:720 11 10 2015 -0400 EDT,-72.2688325880,1444563395000,Location,-1,000000
GPS,8000,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8068005879,07:41:28:287 11 10 2015 -0400 EDT,-72.2604593098,1444563688000,Location,-1,000000
GPS,65,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8089164292,07:41:34:776 11 10 2015 -0400 EDT,-72.2688325623,1444563695000,Location,-1,000000
GPS,8309,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8064493909,07:46:28:342 11 10 2015 -0400 EDT,-72.2590752906,1444563988000,Location,-1,000000
GPS,65,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8089164923,07:46:34:831 11 10 2015 -0400 EDT,-72.2688321091,1444563995000,Location,-1,000000
GPS,65,kCLLocationAccuracyNearestTenMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8089164923,07:46:43:831 11 10 2015 -0400 EDT,-72.2688321091,1444564325000,Location,-1,000000
GPS,6487,kCLLocationAccuracyNearestTenMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8079227417,07:51:53:433 11 10 2015 -0400 EDT,-72.2649020498,1444564325000,Location,-1,000000
GPS,6487,kCLLocationAccuracyNearestTenMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8073232010,07:51:53:474 11 10 2015 -0400 EDT,-72.2625310015,1444564325000,Location,-1,000000
GPS,165,kCLLocationAccuracyNearestTenMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8089276427,07:51:53:552 11 10 2015 -0400 EDT,-72.2687429294,1444564325000,Location,-1,000000
GPS,100,kCLLocationAccuracyNearestTenMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8089284515,07:52:08:000 11 10 2015 -0400 EDT,-72.2692803574,1444564328000,Location,0,000000
GPS,30,kCLLocationAccuracyNearestTenMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8088139547,07:53:19:000 11 10 2015 -0400 EDT,-72.2691058461,1444564399000,Location,0,000000
GPS,10,kCLLocationAccuracyNearestTenMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8088168465,08:09:58:000 11 10 2015 -0400 EDT,-72.2690446582,1444565572000,Location,0,000000
GPS,4056,kCLLocationAccuracyNearestTenMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8083250133,08:12:40:119 11 10 2015 -0400 EDT,-72.2669755166,1444565572000,Location,-1,000000
GPS,4056,kCLLocationAccuracyNearestTenMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8079336189,08:12:40:187 11 10 2015 -0400 EDT,-72.2653289207,1444565572000,Location,-1,000000
GPS,165,kCLLocationAccuracyNearestTenMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8089270356,08:12:40:445 11 10 2015 -0400 EDT,-72.2687412964,1444565572000,Location,-1,000000
GPS,100,kCLLocationAccuracyNearestTenMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8086283794,08:12:54:000 11 10 2015 -0400 EDT,-72.2688213643,1444565574000,Location,0,000000
GPS,30,kCLLocationAccuracyNearestTenMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8087213347,08:14:02:000 11 10 2015 -0400 EDT,-72.2689725739,1444565642000,Location,0,000000
GPS,10,kCLLocationAccuracyNearestTenMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8088377593,08:30:45:000 11 10 2015 -0400 EDT,-72.2690646072,1444566780000,Location,0,000000
GPS,20,kCLLocationAccuracyNearestTenMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8089165087,08:31:43:996 11 10 2015 -0400 EDT,-72.2688321510,1444566780000,Location,-1,000000
GPS,10,kCLLocationAccuracyNearestTenMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8088377593,08:30:45:000 11 10 2015 -0400 EDT,-72.2690646072,1444566780000,Location,0,000000
GPS,3217,kCLLocationAccuracyNearestTenMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8084999447,08:32:48:776 11 10 2015 -0400 EDT,-72.2676528945,1444566780000,Location,-1,000000
GPS,3217,kCLLocationAccuracyNearestTenMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8082090873,08:32:48:814 11 10 2015 -0400 EDT,-72.2664374142,1444566781000,Location,-1,000000
GPS,165,kCLLocationAccuracyNearestTenMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8089267926,08:32:48:920 11 10 2015 -0400 EDT,-72.2687408878,1444566781000,Location,-1,000000
GPS,100,kCLLocationAccuracyNearestTenMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8088874640,08:33:04:000 11 10 2015 -0400 EDT,-72.2690066882,1444566784000,Location,0,000000
GPS,30,kCLLocationAccuracyNearestTenMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8088079617,08:33:47:000 11 10 2015 -0400 EDT,-72.2690439039,1444566827000,Location,0,000000
GPS,10,kCLLocationAccuracyNearestTenMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8088372983,08:50:54:000 11 10 2015 -0400 EDT,-72.2690915131,1444568288000,Location,0,000000
GPS,5000,kCLLocationAccuracyNearestTenMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8148319508,08:57:56:627 11 10 2015 -0400 EDT,-72.2711802443,1444568288000,Location,-1,000000
GPS,5000,kCLLocationAccuracyNearestTenMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8159474635,08:57:56:694 11 10 2015 -0400 EDT,-72.2715689252,1444568288000,Location,-1,000000
GPS,165,kCLLocationAccuracyNearestTenMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8089363195,08:57:57:096 11 10 2015 -0400 EDT,-72.2687500189,1444568288000,Location,-1,000000
GPS,100,kCLLocationAccuracyNearestTenMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8088429980,08:58:14:000 11 10 2015 -0400 EDT,-72.2688544729,1444568294000,Location,0,000000
GPS,30,kCLLocationAccuracyNearestTenMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8088520086,09:00:14:000 11 10 2015 -0400 EDT,-72.2690746654,1444568414000,Location,0,000000
GPS,10,kCLLocationAccuracyNearestTenMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8088608934,09:16:02:000 11 10 2015 -0400 EDT,-72.2690834664,1444569509000,Location,0,000000
GPS,3515,kCLLocationAccuracyNearestTenMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8115735846,09:18:18:531 11 10 2015 -0400 EDT,-72.2700340367,1444569509000,Location,-1,000000
GPS,3515,kCLLocationAccuracyNearestTenMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8133893448,09:18:18:557 11 10 2015 -0400 EDT,-72.2706703081,1444569509000,Location,-1,000000
GPS,20,kCLLocationAccuracyNearestTenMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8089164735,09:16:43:836 11 10 2015 -0400 EDT,-72.2688323970,1444569509000,Location,-1,000000
GPS,165,kCLLocationAccuracyNearestTenMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8089385075,09:18:19:072 11 10 2015 -0400 EDT,-72.2687511834,1444569510000,Location,-1,000000
GPS,100,kCLLocationAccuracyNearestTenMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8088915293,09:18:29:000 11 10 2015 -0400 EDT,-72.2689361964,1444569510000,Location,0,000000
GPS,30,kCLLocationAccuracyNearestTenMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8088991568,09:21:41:000 11 10 2015 -0400 EDT,-72.2690972128,1444569701000,Location,0,000000
GPS,10,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8088991568,09:36:24:000 11 10 2015 -0400 EDT,-72.2691581492,1444571033000,Location,0,000000
GPS,20,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8089165027,09:43:41:666 11 10 2015 -0400 EDT,-72.2688321924,1444571033000,Location,-1,000000
GPS,8000,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8075991493,09:43:41:725 11 10 2015 -0400 EDT,-72.2638106824,1444571033000,Location,-1,000000
GPS,8000,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8070054270,09:43:41:745 11 10 2015 -0400 EDT,-72.2613684580,1444571033000,Location,-1,000000
GPS,65,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8089164324,09:43:41:975 11 10 2015 -0400 EDT,-72.2688325549,1444571033000,Location,-1,000000
GPS,8324,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8072161111,09:48:11:802 11 10 2015 -0400 EDT,-72.2621049745,1444571292000,Location,-1,000000
GPS,65,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8089163811,09:48:49:430 11 10 2015 -0400 EDT,-72.2688329351,1444571329000,Location,-1,000000
GPS,10562,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8068412301,09:53:11:846 11 10 2015 -0400 EDT,-72.2606247892,1444571592000,Location,-1,000000
GPS,165,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8089281713,09:55:12:295 11 10 2015 -0400 EDT,-72.2687449662,1444571712000,Location,-1,000000
GPS,65,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8089166429,09:55:18:785 11 10 2015 -0400 EDT,-72.2688311310,1444571719000,Location,-1,000000
GPS,9500,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8152953647,09:56:57:211 11 10 2015 -0400 EDT,-72.2712793973,1444571817000,Location,-1,000000
GPS,5000,kCLLocationAccuracyHundredMeters,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,41.8166790779,09:56:57:252 11 10 2015 -0400 EDT,-72.2718103258,1444571817000,Location,-1,000000
