deviceid,senseStartTimeMillis,userid,longitude,sensorType,local_time,Provider,latitude,accuracy,speed,configAccuracy,class
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1445343458000,000000,-72.2715129106,Location,08:17:38:180 20 10 2015 -0400 EDT,GPS,41.8159400896,5000,-1,kCLLocationAccuracyHundredMeters,0
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1445343459000,000000,-72.2717351540,Location,08:17:38:215 20 10 2015 -0400 EDT,GPS,41.8165012338,5000,-1,kCLLocationAccuracyHundredMeters,2
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1445343463000,000000,-72.2719296170,Location,08:17:43:334 20 10 2015 -0400 EDT,GPS,41.8169922349,5000,-1,kCLLocationAccuracyHundredMeters,3
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1445344226000,000000,-72.2719396165,Location,08:30:16:132 20 10 2015 -0400 EDT,GPS,41.8170174831,3750,-1,kCLLocationAccuracyNearestTenMeters,3
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1445344228000,000000,-72.2687409532,Location,08:30:16:132 20 10 2015 -0400 EDT,GPS,41.8089411535,65,-1,kCLLocationAccuracyNearestTenMeters,1
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1445344228000,000000,-72.2719396165,Location,08:30:16:134 20 10 2015 -0400 EDT,GPS,41.8170174831,3750,-1,kCLLocationAccuracyNearestTenMeters,0
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1445344228000,000000,-72.2687409532,Location,08:30:16:596 20 10 2015 -0400 EDT,GPS,41.8089411535,65,-1,kCLLocationAccuracyNearestTenMeters,4
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1445344228000,000000,-72.2719460176,Location,08:30:16:328 20 10 2015 -0400 EDT,GPS,41.8170336452,3750,-1,kCLLocationAccuracyNearestTenMeters,2
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1445344228000,000000,-72.2687531371,Location,08:30:16:635 20 10 2015 -0400 EDT,GPS,41.8089565448,165,-1,kCLLocationAccuracyNearestTenMeters,0
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1445344234000,000000,-72.2687428593,Location,08:30:33:511 20 10 2015 -0400 EDT,GPS,41.8089396085,65,-1,kCLLocationAccuracyNearestTenMeters,0
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1445344240000,000000,-72.2686313466,Location,08:30:40:000 20 10 2015 -0400 EDT,GPS,41.8084301893,50,0,kCLLocationAccuracyNearestTenMeters,3
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1445344301000,000000,-72.2690560576,Location,08:31:41:000 20 10 2015 -0400 EDT,GPS,41.8088111887,50,0,kCLLocationAccuracyNearestTenMeters,2
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1445347812000,000000,-72.2591767080,Location,09:30:01:754 20 10 2015 -0400 EDT,GPS,41.8079666791,8000,-1,kCLLocationAccuracyHundredMeters,3
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1445347812000,000000,-72.2596935278,Location,09:30:01:758 20 10 2015 -0400 EDT,GPS,41.8111771026,65,-1,kCLLocationAccuracyHundredMeters,1
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1445347813000,000000,-72.2591767080,Location,09:30:01:757 20 10 2015 -0400 EDT,GPS,41.8079666791,8000,-1,kCLLocationAccuracyHundredMeters,2
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1445347813000,000000,-72.2596935278,Location,09:30:01:885 20 10 2015 -0400 EDT,GPS,41.8111771026,65,-1,kCLLocationAccuracyHundredMeters,0
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1445347814000,000000,-72.2590514821,Location,09:30:01:859 20 10 2015 -0400 EDT,GPS,41.8071887908,8000,-1,kCLLocationAccuracyHundredMeters,2
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1445347814000,000000,-72.2589558662,Location,09:30:11:790 20 10 2015 -0400 EDT,GPS,41.8065948358,8000,-1,kCLLocationAccuracyHundredMeters,3
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1445347814000,000000,-72.2588212839,Location,09:30:12:858 20 10 2015 -0400 EDT,GPS,41.8104062556,65,-1,kCLLocationAccuracyHundredMeters,1
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1445347976000,000000,-72.2576366304,Location,09:32:56:324 20 10 2015 -0400 EDT,Network,41.8090814052,65,-1,kCLLocationAccuracyBest,0
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1445348040000,000000,-72.2581824403,Location,09:34:00:104 20 10 2015 -0400 EDT,GPS,41.8076625723,8179,-1,kCLLocationAccuracyHundredMeters,4
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1445348041000,000000,-72.2570149814,Location,09:34:00:522 20 10 2015 -0400 EDT,GPS,41.8088703564,65,-1,kCLLocationAccuracyHundredMeters,3
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1445348347000,000000,-72.2589171482,Location,09:39:07:244 20 10 2015 -0400 EDT,GPS,41.8070746336,8188,-1,kCLLocationAccuracyHundredMeters,3
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1445348354000,000000,-72.2533472681,Location,09:39:13:799 20 10 2015 -0400 EDT,GPS,41.8068937843,65,-1,kCLLocationAccuracyHundredMeters,2
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1445348369000,000000,-72.2529234365,Location,09:39:28:793 20 10 2015 -0400 EDT,GPS,41.8065404842,154,-1,kCLLocationAccuracyHundredMeters,4
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1445348393000,000000,-72.2524454896,Location,09:39:53:016 20 10 2015 -0400 EDT,GPS,41.8060959734,638,-1,kCLLocationAccuracyHundredMeters,2
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1445348408000,000000,-72.2531704666,Location,09:39:28:791 20 10 2015 -0400 EDT,GPS,41.8067509057,65,-1,kCLLocationAccuracyHundredMeters,3
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1445348412000,000000,-72.2518583907,Location,09:40:12:253 20 10 2015 -0400 EDT,GPS,41.8064552183,65,-1,kCLLocationAccuracyHundredMeters,4
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1445348412000,000000,-72.2518583907,Location,09:40:12:266 20 10 2015 -0400 EDT,Network,41.8064552183,65,-1,kCLLocationAccuracyBest,1
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1445348463000,000000,-72.2519061223,Location,09:41:03:316 20 10 2015 -0400 EDT,GPS,41.8058469135,769,-1,kCLLocationAccuracyHundredMeters,1
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1445348464000,000000,-72.2517222613,Location,09:41:03:387 20 10 2015 -0400 EDT,GPS,41.8051725075,769,-1,kCLLocationAccuracyHundredMeters,1
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1445348468000,000000,-72.2514805877,Location,09:41:07:339 20 10 2015 -0400 EDT,GPS,41.8063303188,65,-1,kCLLocationAccuracyHundredMeters,1
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1445348540000,000000,-72.2513116395,Location,09:42:19:979 20 10 2015 -0400 EDT,GPS,41.8046835539,2000,-1,kCLLocationAccuracyHundredMeters,0
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1445348541000,000000,-72.2512280244,Location,09:42:20:021 20 10 2015 -0400 EDT,GPS,41.8038691818,2000,-1,kCLLocationAccuracyHundredMeters,2
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1445348676000,000000,-72.2511548610,Location,09:44:35:808 20 10 2015 -0400 EDT,GPS,41.8031566054,2000,-1,kCLLocationAccuracyHundredMeters,1
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1445348678000,000000,-72.2515215734,Location,09:44:37:497 20 10 2015 -0400 EDT,GPS,41.8063147022,65,-1,kCLLocationAccuracyHundredMeters,4
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1445349822000,000000,-72.2514857707,Location,09:54:47:548 20 10 2015 -0400 EDT,GPS,41.8063658231,65,-1,kCLLocationAccuracyNearestTenMeters,0
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1445349822000,000000,-72.2516700349,Location,10:00:32:188 20 10 2015 -0400 EDT,GPS,41.8063820530,42,-1,kCLLocationAccuracyNearestTenMeters,0
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1445349822000,000000,-72.2515566347,Location,10:03:39:933 20 10 2015 -0400 EDT,GPS,41.8063998172,65,-1,kCLLocationAccuracyNearestTenMeters,1
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1445349996000,000000,-72.2515424690,Location,10:06:35:650 20 10 2015 -0400 EDT,GPS,41.8063813750,65,-1,kCLLocationAccuracyNearestTenMeters,2
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1445351303000,000000,-72.2515518330,Location,10:23:40:539 20 10 2015 -0400 EDT,GPS,41.8063852347,65,-1,kCLLocationAccuracyNearestTenMeters,2
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1445351303000,000000,-72.2515001556,Location,10:27:40:028 20 10 2015 -0400 EDT,GPS,41.8063386652,27,-1,kCLLocationAccuracyNearestTenMeters,2
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1445351305000,000000,-72.2515518330,Location,10:23:40:539 20 10 2015 -0400 EDT,GPS,41.8063852347,65,-1,kCLLocationAccuracyNearestTenMeters,0
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1445351305000,000000,-72.2515537591,Location,10:28:12:963 20 10 2015 -0400 EDT,GPS,41.8063951427,65,-1,kCLLocationAccuracyNearestTenMeters,0
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1445352506000,000000,-72.2515528699,Location,10:45:56:681 20 10 2015 -0400 EDT,GPS,41.8063965813,65,-1,kCLLocationAccuracyNearestTenMeters,4
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1445352506000,000000,-72.2515051243,Location,10:47:54:928 20 10 2015 -0400 EDT,GPS,41.8063323630,27,-1,kCLLocationAccuracyNearestTenMeters,4
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1445352506000,000000,-72.2514703829,Location,10:48:15:197 20 10 2015 -0400 EDT,GPS,41.8063671066,65,-1,kCLLocationAccuracyNearestTenMeters,3
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1445353572000,000000,-72.2515471986,Location,11:06:00:284 20 10 2015 -0400 EDT,GPS,41.8063699975,65,-1,kCLLocationAccuracyHundredMeters,4
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1445354501000,000000,-72.2515124349,Location,11:21:06:748 20 10 2015 -0400 EDT,GPS,41.8063697639,65,-1,kCLLocationAccuracyNearestTenMeters,0
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1445354502000,000000,-72.2515124349,Location,11:21:30:374 20 10 2015 -0400 EDT,GPS,41.8063697639,65,-1,kCLLocationAccuracyNearestTenMeters,3
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1445354502000,000000,-72.2552200492,Location,11:21:30:603 20 10 2015 -0400 EDT,GPS,41.8063907593,8000,-1,kCLLocationAccuracyNearestTenMeters,2
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1445354502000,000000,-72.2570732204,Location,11:21:30:634 20 10 2015 -0400 EDT,GPS,41.8064012512,8000,-1,kCLLocationAccuracyNearestTenMeters,3
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1445354503000,000000,-72.2514314957,Location,11:21:31:056 20 10 2015 -0400 EDT,GPS,41.8063256942,65,-1,kCLLocationAccuracyNearestTenMeters,1
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1445354930000,000000,-72.2552185906,Location,11:28:49:211 20 10 2015 -0400 EDT,GPS,41.8063943721,8000,-1,kCLLocationAccuracyNearestTenMeters,0
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1445354930000,000000,-72.2570724911,Location,11:28:49:276 20 10 2015 -0400 EDT,GPS,41.8064030576,8000,-1,kCLLocationAccuracyNearestTenMeters,1
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1445354930000,000000,-72.2579994414,Location,11:28:49:311 20 10 2015 -0400 EDT,GPS,41.8064074004,8000,-1,kCLLocationAccuracyNearestTenMeters,0
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1445354934000,000000,-72.2515531104,Location,11:28:53:544 20 10 2015 -0400 EDT,GPS,41.8063987416,65,-1,kCLLocationAccuracyNearestTenMeters,4
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1445355587000,000000,-72.2515372606,Location,11:39:37:346 20 10 2015 -0400 EDT,GPS,41.8063726088,65,-1,kCLLocationAccuracyHundredMeters,2
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1445355847000,000000,-72.2526893965,Location,11:44:06:676 20 10 2015 -0400 EDT,GPS,41.8064548098,65,-1,kCLLocationAccuracyHundredMeters,4
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1445355862000,000000,-72.2518727564,Location,11:44:21:727 20 10 2015 -0400 EDT,GPS,41.8062034131,65,-1,kCLLocationAccuracyHundredMeters,4
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1445355875000,000000,-72.2524550618,Location,11:44:34:709 20 10 2015 -0400 EDT,GPS,41.8063433263,65,-1,kCLLocationAccuracyHundredMeters,1
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1445355909000,000000,-72.2530412640,Location,11:45:09:083 20 10 2015 -0400 EDT,GPS,41.8058822817,663,-1,kCLLocationAccuracyHundredMeters,1
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1445355910000,000000,-72.2526842622,Location,11:45:09:163 20 10 2015 -0400 EDT,GPS,41.8053481381,663,-1,kCLLocationAccuracyHundredMeters,0
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1445355935000,000000,-72.2527835315,Location,11:45:34:678 20 10 2015 -0400 EDT,GPS,41.8047781833,979,-1,kCLLocationAccuracyHundredMeters,1
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1445355945000,000000,-72.2524216778,Location,11:45:45:327 20 10 2015 -0400 EDT,GPS,41.8056995772,65,-1,kCLLocationAccuracyHundredMeters,4
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1445355966000,000000,-72.2519989741,Location,11:46:06:101 20 10 2015 -0400 EDT,GPS,41.8051954946,333,-1,kCLLocationAccuracyHundredMeters,2
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1445355994000,000000,-72.2517759506,Location,11:46:33:229 20 10 2015 -0400 EDT,GPS,41.8044137895,1021,-1,kCLLocationAccuracyHundredMeters,0
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1445355994000,000000,-72.2515414563,Location,11:46:33:295 20 10 2015 -0400 EDT,GPS,41.8039087775,1021,-1,kCLLocationAccuracyHundredMeters,1
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1445355994000,000000,-72.2513399203,Location,11:46:33:909 20 10 2015 -0400 EDT,GPS,41.8034718984,1021,-1,kCLLocationAccuracyHundredMeters,0
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1445356013000,000000,-72.2511356618,Location,11:46:52:496 20 10 2015 -0400 EDT,GPS,41.8029309371,1196,-1,kCLLocationAccuracyHundredMeters,3
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1445356020000,000000,-72.2519828692,Location,11:46:59:676 20 10 2015 -0400 EDT,GPS,41.8046116316,65,-1,kCLLocationAccuracyHundredMeters,1
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1445387244000,000000,-72.2689417285,Location,20:19:47:000 20 10 2015 -0400 EDT,GPS,41.8088455545,30,0,kCLLocationAccuracyHundredMeters,3
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1445387245000,000000,-72.2711791117,Location,20:27:13:955 20 10 2015 -0400 EDT,GPS,41.8149417749,5000,-1,kCLLocationAccuracyHundredMeters,0
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1445387245000,000000,-72.2715682830,Location,20:27:13:973 20 10 2015 -0400 EDT,GPS,41.8160021540,5000,-1,kCLLocationAccuracyHundredMeters,0
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1445387246000,000000,-72.2687408666,Location,20:26:30:168 20 10 2015 -0400 EDT,GPS,41.8089408876,20,-1,kCLLocationAccuracyHundredMeters,4
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1445387246000,000000,-72.2687500182,Location,20:27:14:388 20 10 2015 -0400 EDT,GPS,41.8089485727,165,-1,kCLLocationAccuracyHundredMeters,0
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1445387401000,000000,-72.2709919996,Location,20:30:00:517 20 10 2015 -0400 EDT,GPS,41.8146246928,5000,-1,kCLLocationAccuracyHundredMeters,1
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1445387401000,000000,-72.2714746985,Location,20:30:00:556 20 10 2015 -0400 EDT,GPS,41.8158435354,5000,-1,kCLLocationAccuracyHundredMeters,0
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1445387401000,000000,-72.2717160480,Location,20:30:00:608 20 10 2015 -0400 EDT,GPS,41.8164529566,5000,-1,kCLLocationAccuracyHundredMeters,2
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1445387542000,000000,-72.2687409561,Location,20:32:21:783 20 10 2015 -0400 EDT,GPS,41.8089410078,65,-1,kCLLocationAccuracyHundredMeters,3
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1445387701000,000000,-72.2707618596,Location,20:35:00:659 20 10 2015 -0400 EDT,GPS,41.8140434543,5000,-1,kCLLocationAccuracyHundredMeters,4
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1445387762000,000000,-72.2716585132,Location,20:36:01:494 20 10 2015 -0400 EDT,GPS,41.8163076475,5000,-1,kCLLocationAccuracyHundredMeters,2
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1445387762000,000000,-72.2718826764,Location,20:36:01:561 20 10 2015 -0400 EDT,GPS,41.8168736953,5000,-1,kCLLocationAccuracyHundredMeters,1
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1445387772000,000000,-72.2687413073,Location,20:36:11:271 20 10 2015 -0400 EDT,GPS,41.8089412380,65,-1,kCLLocationAccuracyHundredMeters,4
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1445387902000,000000,-72.2688326799,Location,20:38:10:651 20 10 2015 -0400 EDT,GPS,41.8089572434,100,0,kCLLocationAccuracyNearestTenMeters,1
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1445387902000,000000,-72.2688326799,Location,20:38:13:000 20 10 2015 -0400 EDT,GPS,41.8089572434,30,0,kCLLocationAccuracyNearestTenMeters,0
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1445388175000,000000,-72.2690287326,Location,20:42:43:460 20 10 2015 -0400 EDT,GPS,41.8088651263,30,0,kCLLocationAccuracyNearestTenMeters,1
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1445389348000,000000,-72.2690865678,Location,21:00:19:000 20 10 2015 -0400 EDT,GPS,41.8088511704,10,0,kCLLocationAccuracyHundredMeters,2
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1445389348000,000000,-72.2687408176,Location,21:00:51:193 20 10 2015 -0400 EDT,GPS,41.8089408876,20,-1,kCLLocationAccuracyHundredMeters,3
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1445389348000,000000,-72.2690865678,Location,21:00:19:000 20 10 2015 -0400 EDT,GPS,41.8088511704,10,0,kCLLocationAccuracyHundredMeters,4
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1445389348000,000000,-72.2698622310,Location,21:02:16:570 20 10 2015 -0400 EDT,GPS,41.8110697389,3042,-1,kCLLocationAccuracyHundredMeters,4
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1445389348000,000000,-72.2704283553,Location,21:02:16:578 20 10 2015 -0400 EDT,GPS,41.8126889794,3042,-1,kCLLocationAccuracyHundredMeters,0
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1445389348000,000000,-72.2708415779,Location,21:02:16:599 20 10 2015 -0400 EDT,GPS,41.8138708872,3042,-1,kCLLocationAccuracyHundredMeters,4
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1445389348000,000000,-72.2687530938,Location,21:02:16:748 20 10 2015 -0400 EDT,GPS,41.8089553545,165,-1,kCLLocationAccuracyHundredMeters,1
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1445389348000,000000,-72.2687411880,Location,21:02:23:669 20 10 2015 -0400 EDT,GPS,41.8089414504,65,-1,kCLLocationAccuracyHundredMeters,3
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1445389637000,000000,-72.2713541917,Location,21:07:16:653 20 10 2015 -0400 EDT,GPS,41.8155648783,5321,-1,kCLLocationAccuracyHundredMeters,2
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1445389643000,000000,-72.2687494733,Location,21:07:23:150 20 10 2015 -0400 EDT,GPS,41.8089473027,165,-1,kCLLocationAccuracyHundredMeters,1
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1445389937000,000000,-72.2714264233,Location,21:12:16:707 20 10 2015 -0400 EDT,GPS,41.8157170973,5310,-1,kCLLocationAccuracyHundredMeters,3
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1445389943000,000000,-72.2687495510,Location,21:12:23:200 20 10 2015 -0400 EDT,GPS,41.8089474709,165,-1,kCLLocationAccuracyHundredMeters,3
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1445390237000,000000,-72.2714213759,Location,21:17:16:764 20 10 2015 -0400 EDT,GPS,41.8157065490,5309,-1,kCLLocationAccuracyHundredMeters,0
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1445390243000,000000,-72.2687408826,Location,21:17:23:262 20 10 2015 -0400 EDT,GPS,41.8089409843,65,-1,kCLLocationAccuracyHundredMeters,4
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1445390839000,000000,-72.2717043524,Location,21:27:07:572 20 10 2015 -0400 EDT,GPS,41.8164235645,5000,-1,kCLLocationAccuracyHundredMeters,2
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1445390839000,000000,-72.2687408826,Location,21:17:32:262 20 10 2015 -0400 EDT,GPS,41.8089409843,65,-1,kCLLocationAccuracyHundredMeters,3
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1445390839000,000000,-72.2718942209,Location,21:27:07:637 20 10 2015 -0400 EDT,GPS,41.8169028884,5000,-1,kCLLocationAccuracyHundredMeters,2
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1445390839000,000000,-72.2687408191,Location,21:23:21:114 20 10 2015 -0400 EDT,GPS,41.8089408876,20,-1,kCLLocationAccuracyHundredMeters,2
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1445390839000,000000,-72.2687408952,Location,21:27:08:327 20 10 2015 -0400 EDT,GPS,41.8089410163,65,-1,kCLLocationAccuracyHundredMeters,1
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1445391128000,000000,-72.2714102713,Location,21:32:07:701 20 10 2015 -0400 EDT,GPS,41.8156809313,5193,-1,kCLLocationAccuracyHundredMeters,3
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1445391134000,000000,-72.2687407268,Location,21:32:14:202 20 10 2015 -0400 EDT,GPS,41.8089409883,65,-1,kCLLocationAccuracyHundredMeters,0
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1445391428000,000000,-72.2715153626,Location,21:37:07:746 20 10 2015 -0400 EDT,GPS,41.8159463397,5310,-1,kCLLocationAccuracyHundredMeters,4
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1445391434000,000000,-72.2687410750,Location,21:37:14:229 20 10 2015 -0400 EDT,GPS,41.8089409870,65,-1,kCLLocationAccuracyHundredMeters,4
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1445391728000,000000,-72.2704459144,Location,21:42:07:789 20 10 2015 -0400 EDT,GPS,41.8132458001,5309,-1,kCLLocationAccuracyHundredMeters,3
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1445391734000,000000,-72.2687408001,Location,21:42:14:277 20 10 2015 -0400 EDT,GPS,41.8089409487,65,-1,kCLLocationAccuracyHundredMeters,3
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1445428304000,000000,-72.2687441475,Location,07:22:26:748 21 10 2015 -0400 EDT,GPS,41.8089408868,165,-1,kCLLocationAccuracyNearestTenMeters,0
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1445428304000,000000,-72.2687408443,Location,07:45:42:767 21 10 2015 -0400 EDT,GPS,41.8089408876,20,-1,kCLLocationAccuracyNearestTenMeters,0
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1445428304000,000000,-72.2687441475,Location,07:22:26:748 21 10 2015 -0400 EDT,GPS,41.8089408868,165,-1,kCLLocationAccuracyNearestTenMeters,3
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1445428304000,000000,-72.2688869905,Location,07:51:32:801 21 10 2015 -0400 EDT,GPS,41.8092792966,1042,-1,kCLLocationAccuracyNearestTenMeters,1
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1445428305000,000000,-72.2687534956,Location,07:51:33:013 21 10 2015 -0400 EDT,GPS,41.8089570804,165,-1,kCLLocationAccuracyNearestTenMeters,3
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1445428319000,000000,-72.2691699677,Location,07:51:59:000 21 10 2015 -0400 EDT,GPS,41.8088685209,100,0,kCLLocationAccuracyNearestTenMeters,2
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1445428407000,000000,-72.2690626793,Location,07:53:27:000 21 10 2015 -0400 EDT,GPS,41.8088229234,30,0,kCLLocationAccuracyNearestTenMeters,0
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1445449168000,000000,-72.2530887856,Location,13:39:17:931 21 10 2015 -0400 EDT,GPS,41.8066690886,65,-1,kCLLocationAccuracyNearestTenMeters,2
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1445449170000,000000,-72.2531775479,Location,13:39:30:000 21 10 2015 -0400 EDT,GPS,41.8066696544,10,0,kCLLocationAccuracyNearestTenMeters,0
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1445449299000,000000,-72.2530963273,Location,13:41:38:971 21 10 2015 -0400 EDT,GPS,41.8067273219,10,0,kCLLocationAccuracyNearestTenMeters,4
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1445449920000,000000,-72.2530963273,Location,13:51:48:644 21 10 2015 -0400 EDT,GPS,41.8067273219,10,0,kCLLocationAccuracyHundredMeters,4
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1445450209000,000000,-72.2561065406,Location,13:56:48:784 21 10 2015 -0400 EDT,GPS,41.8065643804,8265,-1,kCLLocationAccuracyHundredMeters,2
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1445450209000,000000,-72.2532220859,Location,13:56:49:373 21 10 2015 -0400 EDT,GPS,41.8066742784,65,-1,kCLLocationAccuracyHundredMeters,4
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1445450494000,000000,-72.2561419172,Location,14:01:33:623 21 10 2015 -0400 EDT,GPS,41.8065398959,8191,-1,kCLLocationAccuracyHundredMeters,2
